X;Y;Type
5.43733;35.4388;Green zones
5.3529;35.398;Green zones
5.38228;35.3799;Green zones
5.90023;35.3731;Green zones
6.53905;35.287;Green zones
6.30927;35.1405;Green zones
6.16423;35.5376;Green zones
6.1459;35.5376;Green zones
6.19866;35.5388;Green zones
5.6697;35.6935;Red zones
5.76681;35.3492;Green zones
6.13028;35.222;Green zones
6.16533;35.5645;Green zones
5.71073;35.3522;Green zones
6.07652;35.508;Green zones
6.2987;35.2083;Green zones
5.86052;35.2895;Green zones
5.93973;35.5257;Green zones
5.75708;35.4549;Green zones
6.0073;35.3616;Green zones
6.4868;35.6783;Green zones
6.35681;35.4552;Green zones
5.41721;35.2148;Green zones
5.28807;35.4479;Green zones
5.8559;35.7499;Red zones
5.9374;35.6092;Green zones
5.45334;35.7007;Orange zones
6.03083;35.6282;Green zones
5.89306;35.3759;Green zones
6.1848;35.5318;Green zones
5.93861;35.8016;Orange zones
6.3746;35.631;Green zones
5.90638;35.3719;Green zones
6.37862;35.5214;Green zones
5.60415;35.5554;Orange zones
6.2522;35.4845;Green zones
6.19083;35.69677;Green zones
6.03944;35.2321;Green zones
6.09384;35.2988;Green zones
6.1757;35.5396;Green zones
6.16181;35.5482;Green zones
5.61632;35.5671;Orange zones
6.41595;35.7773;Green zones
5.35311;35.392;Green zones
6.16611;35.5275;Green zones
6.17968;35.5575;Green zones
5.62753;35.5488;Green zones
5.9025;35.3801;Green zones
5.36918;35.3513;Green zones
6.3067;35.5539;Green zones
5.657;35.712;Orange zones
6.13573;35.5375;Green zones
5.99454;35.6437;Green zones
6.17666;35.5469;Green zones
6.18144;35.53296;Green zones
6.64787;35.6692;Green zones
6.36856;35.2567;Green zones
6.04439;35.1651;Green zones
6.20914;35.5933;Green zones
6.12269;35.5458;Orange zones
5.55812;35.5083;Green zones
5.57827;35.669;Orange zones
5.9999;35.5272;Green zones
6.55378;35.5694;Green zones
6.25947;35.2958;Green zones
6.23504;35.0933;Green zones
6.10613;35.0355;Green zones
5.91192;35.5759;Green zones
6.11264;35.6627;Green zones
6.40502;35.3933;Green zones
6.25251;35.1778;Green zones
6.1943;35.5656;Green zones
6.2128;35.5196;Green zones
6.14832;35.5668;Green zones
6.08616;35.5362;Green zones
6.2165;35.8136;Green zones
5.12766;35.4282;Green zones
6.2054;35.5226;Green zones
6.1348;35.5516;Green zones
5.78912;35.6665;Orange zones
5.6547;35.6773;Red zones
5.97618;35.7904;Red zones
6.2777;35.6417;Green zones
5.63247;35.6166;Orange zones
5.9022;35.6747;Green zones
6.3083;35.6616;Green zones
5.91578;35.3783;Orange zones
5.91206;35.6232;Green zones
6.20706;35.5442;Green zones
6.0965;35.5269;Green zones
6.078494;35.559397;Green zones
6.118002;35.530257;Green zones
6.16573;35.571594;Green zones
6.242043;35.495982;Green zones
6.176786;35.552221;Green zones
6.125568;35.549908;Green zones
6.391575;35.762972;Green zones
5.795102;35.27461;Green zones
6.191732;35.544915;Green zones
6.159727;35.526011;Green zones
6.25575;35.6226;Green zones
5.577048;35.446228;Green zones
5.593606;35.559962;Green zones
6.167155;35.550289;Green zones
6.152748;35.537507;Green zones
5.350705;35.384568;Green zones
6.255894435;35.61389195;Green zones
6.40055447;35.76952538;Green zones
5.684366;35.698863;Red zones
5.466478;35.712515;Green zones
6.3409;35.169199;Green zones
5.878849;35.328631;Green zones
6.211854;35.522961;Green zones
6.204446;35.53608;Green zones
6.192879;35.532741;Green zones
6.128674;35.556154;Red zones
5.367453;35.408009;Green zones
6.096012;35.541115;Green zones
6.045516;35.160579;Green zones
5.98879;35.120557;Green zones
5.296986;35.578562;Green zones
5.905701;35.638066;Red zones
5.989903;35.643473;Green zones
5.367593;35.414148;Green zones
6.01288;35.861588;Green zones
6.391453;35.63431;Green zones
6.144654;35.540932;Green zones
6.126125;35.542913;Green zones
6.276667;35.633088;Green zones
5.355712;35.363156;Green zones
6.1894;35.529824;Red zones
6.279267;35.637569;Orange zones
6.175027;35.527986;Green zones
5.520018;35.637629;Green zones
5.83737;35.142;Green zones
5.73366;35.2724;Green zones
6.03532;35.0133;Green zones
5.698911639;35.24230107;Green zones
8.1094;35.4132;Green zones
8.1174;35.4033;Green zones
8.10606;35.4002;Green zones
8.12763;35.4089;Orange zones
8.06068;34.7481;Green zones
7.75003;35.272;Green zones
8.13632;35.9464;Green zones
7.83417;35.8652;Green zones
8.00502;35.6718;Green zones
8.32661;35.4992;Green zones
8.2675;35.6503;Green zones
8.22984;35.7911;Green zones
7.88949;35.8669;Green zones
7.4699;35.1867;Green zones
8.03595;35.7526;Green zones
8.10246;35.4073;Green zones
8.12642;35.4014;Green zones
8.11874;35.4157;Green zones
7.80312;35.3708;Green zones
8.11166;35.4083;Green zones
8.17003;35.2089;Green zones
8.01505;35.6661;Green zones
8.09863;35.4008;Green zones
8.11766;35.3959;Green zones
8.10701;35.3933;Green zones
8.12845;35.4156;Green zones
8.1259;35.9505;Green zones
8.14348;35.9353;Green zones
8.05533;34.7406;Green zones
7.75606;35.2743;Green zones
8.24165;35.3733;Green zones
8.1005;35.3948;Green zones
8.08007;35.42;Green zones
8.05524;34.7573;Green zones
7.88353;35.8652;Green zones
8.06605;35.4245;Red zones
8.12236;35.3983;Green zones
8.13229;35.408;Green zones
8.03474;35.746;Green zones
7.9556;35.4591;Green zones
8.1375;35.9569;Green zones
8.07534;35.4888;Green zones
8.30123;35.0121;Green zones
7.75388;34.5986;Green zones
7.95286;35.4464;Green zones
7.75594;35.2623;Green zones
8.10783;35.4194;Green zones
8.05133;34.7621;Green zones
8.05977;35.4252;Green zones
7.75237;35.269;Green zones
7.74815;35.275;Green zones
8.13119;35.9522;Green zones
8.10209;35.3899;Green zones
8.12008;35.3921;Green zones
8.14325;35.9588;Green zones
8.06253;34.7402;Green zones
8.10768;35.404;Green zones
8.1201;35.4094;Green zones
8.13775;35.41;Green zones
8.07234;35.4202;Green zones
8.1232;35.414;Green zones
8.12615;35.4181;Orange zones
8.09505;35.3923;Green zones
8.06037;34.7329;Orange zones
7.47082;35.191;Green zones
7.41796;35.3775;Green zones
8.092049;35.41384;Green zones
8.064339;34.752595;Green zones
8.11207;35.42469;Green zones
8.070803;34.754345;Orange zones
8.090804;35.466685;Green zones
8.091293;35.399138;Green zones
8.084652;35.383932;Green zones
7.75798;35.254713;Green zones
7.760912;35.267065;Green zones
8.110451;35.400004;Green zones
7.762709;35.277971;Green zones
8.1291;35.396403;Red zones
7.945872;35.450829;Green zones
8.085264;35.418029;Green zones
8.077355;35.424262;Green zones
5.3356;31.9579;Green zones
6.466315;33.251128;Green zones
6.3945;33.1795;Green zones
6.418338;33.158869;Red zones
6.4258;33.2329;Green zones
6.4913;33.2731;Green zones
6.3778;33.2546;Green zones
6.3123;33.2819;Green zones
6.3281;33.3416;Green zones
6.4786;33.2222;Green zones
6.508817;33.114454;Green zones
6.429869;33.091952;Green zones
5.7143;33.032;Green zones
5.3284565;32.2642912;Green zones
5.452465;32.34571;Green zones
5.37124;32.12502;Green zones
6.1831;31.7911;Orange zones
6.186936;31.70706;Green zones
6.04275;31.7299;Green zones
6.05642;31.7121;Green zones
6.05683;31.6867;Green zones
6.14672;31.6732;Green zones
6.17781;31.6223;Green zones
5.39902;31.9391;Green zones
5.3409;31.9487;Green zones
5.32037;31.9582;Green zones
5.31267;31.9423;Green zones
5.05694;31.8462;Green zones
5.35163;31.9297;Green zones
6.05929;33.0975;Green zones
6.0809;33.108;Green zones
6.07169;33.1202;Green zones
5.99581;31.8781;Green zones
5.50813;32.6149;Green zones
6.08454;33.1967;Green zones
6.06421;33.2673;Green zones
6.00744;33.0096;Green zones
6.09203;33.0642;Green zones
6.06561;31.7021;Green zones
8.19936;31.0187;Green zones
6.08113;33.1334;Green zones
5.33321;31.9521;Green zones
6.04836;31.7212;Green zones
5.3176;31.9368;Green zones
5.32285;31.9468;Green zones
5.34089;31.9588;Green zones
5.30951;31.959;Green zones
6.40034;33.0834;Orange zones
6.35117;33.1265;Green zones
5.97808;32.9468;Green zones
6.07448;31.6946;Green zones
6.06345;31.6889;Green zones
5.32565;31.9626;Green zones
6.05358;31.7034;Green zones
6.05862;31.6951;Green zones
5.3065;31.9394;Green zones
6.05446;33.1068;Green zones
6.06892;33.1089;Green zones
5.88008;31.8455;Green zones
5.28394;31.9447;Green zones
5.33337;31.9434;Green zones
5.34588;31.9529;Green zones
5.42374;31.9811;Green zones
5.42483;32.6972;Green zones
6.07252;33.0967;Red zones
6.06088;33.113;Green zones
6.04689;33.0998;Green zones
5.33309;31.9326;Green zones
6.07052;31.6709;Green zones
5.32592;31.9526;Green zones
5.33897;31.9539;Green zones
5.33105;31.9566;Green zones
6.04737;33.0863;Green zones
6.07735;33.1167;Green zones
6.09283;33.2884;Green zones
5.33954;31.9398;Green zones
6.06333;31.708;Green zones
6.56833;33.1579;Green zones
5.28306;31.9847;Green zones
5.38675;31.9625;Green zones
5.32257;31.9674;Orange zones
6.06506;33.0939;Green zones
5.33213;31.9464;Green zones
5.33277;31.9782;Green zones
5.26555;31.9528;Green zones
6.07889;33.1226;Green zones
6.07438;31.6879;Green zones
6.1876;31.6281;Green zones
6.071;31.7036;Green zones
6.00517;32.9062;Green zones
6.05035;33.1226;Green zones
5.34515;31.9336;Green zones
5.38603;31.9361;Green zones
5.34502;31.9456;Green zones
8.08744;30.2694;Green zones
8.11197;30.2706;Green zones
8.0604;30.2861;Green zones
6.04427;31.742306;Green zones
5.36814;31.9244;Orange zones
8.1772;31.013;Green zones
8.1616;30.3018;Green zones
5.330922;31.967815;Green zones
5.977661;33.366611;Green zones
5.204248;31.903425;Green zones
6.04756454;33.2926831;Green zones
6.0393;33.1083;Green zones
5.34526;32.1626;Green zones
6.103141;33.060475;Green zones
6.050598;33.078282;Green zones
6.059887;33.087163;Green zones
5.339465;31.927192;Green zones
6.000216;33.021476;Green zones
6.006916;33.019159;Green zones
5.268526;31.957414;Orange zones
5.327426;31.936865;Green zones
5.35569;31.9216;Green zones
6.03934;33.118912;Green zones
7.02995;33.6013;Green zones
6.8586;33.3571;Green zones
6.8397;33.3736;Green zones
6.80157;33.4724;Green zones
6.79522;33.4927;Green zones
6.9375;33.5064;Green zones
6.99586;33.5613;Green zones
6.70855;33.5691;Green zones
6.92926;33.5627;Green zones
6.8919;33.3185;Green zones
5.9901;33.541;Orange zones
5.92313;33.9438;Green zones
5.95558;33.7337;Green zones
5.9567;33.4466;Green zones
5.83271;34.1587;Green zones
6.02895;33.6719;Green zones
6.001;33.5003;Green zones
6.90764;33.2833;Green zones
6.95616;33.4073;Green zones
6.90024;33.4757;Green zones
7.51875;33.7305;Orange zones
6.8258;33.4037;Green zones
6.71023;33.1994;Green zones
5.80852;34.17723;Green zones
6.85081;33.3679;Green zones
6.86814;33.3602;Green zones
6.80101;33.3415;Green zones
5.93986;34.0206;Green zones
6.84777;33.3743;Green zones
6.8538;33.36034;Green zones
6.86082;33.34959;Green zones
6.89058;33.3261;Green zones
6.95872;33.2603;Green zones
6.86404;33.3586;Green zones
6.86296;33.3625;Green zones
6.86809;33.3562;Green zones
6.85344;33.35324;Green zones
6.84348;33.3775;Green zones
6.88585;33.3245;Green zones
7.01575;33.58329;Green zones
6.94846;33.5544;Green zones
6.72126;33.5707;Green zones
5.99142;33.5315;Green zones
6.75613;33.2382;Green zones
5.6684;33.466;Green zones
6.89963;33.5279;Green zones
5.93446;33.8526;Green zones
6.77774;33.4059;Green zones
6.85813;33.3657;Green zones
5.92389;33.9486;Green zones
5.91729;34.2608;Green zones
7.68675;33.3736;Green zones
5.99501;33.5774;Green zones
6.02091;33.5382;Green zones
6.7456;33.5952;Green zones
5.92795;33.9498;Green zones
5.98678;33.5382;Green zones
6.79781;33.4825;Green zones
6.8692;33.3926;Green zones
6.78523;33.5496;Green zones
5.91872;33.9509;Green zones
6.79251;33.4975;Green zones
6.86836;33.3512;Green zones
5.95716;33.8366;Green zones
6.01089;33.498;Green zones
5.91998;33.957;Green zones
6.8737;33.3426;Green zones
6.8806;33.3355;Green zones
5.9725;33.5244;Green zones
6.94114;33.2858;Green zones
6.71411;33.5577;Orange zones
6.865392;33.337467;Green zones
6.880823;33.390443;Green zones
6.84565;33.36393;Green zones
6.864678;33.369087;Green zones
6.856884;33.394515;Orange zones
6.8393182;33.3579362;Green zones
6.906578;33.542312;Green zones
6.9254348;33.5746694;Red zones
5.90633425;34.3660912;Green zones
5.91750183;34.2517601;Green zones
5.93488884;33.9570817;Green zones
5.978252;33.65443;Green zones
5.97536;33.433647;Green zones
6.93442;33.532697;Green zones
6.854249999;33.37325;Green zones
6.847466;33.356516;Green zones
5.910687;33.957359;Green zones
6.846125;33.384101;Green zones
6.907509;33.479088;Green zones
5.982169;33.877676;Green zones
6.929674;33.292114;Green zones
6.915582;33.334968;Green zones
5.927976;33.955737;Green zones
6.871108;33.364288;Green zones
6.84186;33.368075;Green zones
5.931818;33.942529;Green zones
3.60663;32.28162;Green zones
3.70396;32.83916;Green zones
3.63988;31.95858;Green zones
4.48431;32.79979;Green zones
2.8013;30.38367;Green zones
3.7854;32.3699;Green zones
3.70094;32.4451;Green zones
3.67808;32.4933;Green zones
3.67359;32.4794;Green zones
3.68714;32.4974;Red zones
3.77996;32.8347;Red zones
3.7365;32.6983;Green zones
3.75085;32.4902;Red zones
3.63154;32.2652;Green zones
4.49594;32.7973;Green zones
3.65746;32.4896;Green zones
4.22529;32.3954;Green zones
2.89382;30.5973;Green zones
3.69904;32.4846;Green zones
3.66244;32.4969;Green zones
3.67716;31.6044;Orange zones
3.60815;32.5373;Green zones
4.50225;32.7929;Green zones
3.59981;32.2931;Green zones
3.75883;32.8289;Red zones
3.67831;32.4878;Green zones
3.62663;32.2806;Green zones
2.88218;30.5842;Red zones
3.64073;32.4937;Green zones
3.69516;32.4861;Green zones
2.90173;30.5557;Green zones
4.4867;32.788;Green zones
2.87821;30.596;Orange zones
3.62326;32.2641;Green zones
3.69095;32.4779;Green zones
3.68154;32.48027;Orange zones
3.7628;32.8277;Orange zones
2.88743;30.57;Green zones
3.70817;31.7256;Green zones
3.69193;32.5789;Green zones
3.68823;32.4605;Red zones
2.89896;30.5736;Green zones
3.67128;32.5169;Green zones
3.68455;32.4904;Green zones
3.74755;32.471;Green zones
3.61022;32.5194;Green zones
3.6692;32.48777;Green zones
3.647214;32.49803;Green zones
3.575385;31.441633;Green zones
3.729117;32.419637;Green zones
2.892952;30.561832;Green zones
3.637408;32.508351;Green zones
3.765154;32.385847;Green zones
3.775488;32.390481;Green zones
3.77202;32.391675;Green zones
-0.306694;27.8847;Green zones
-0.18946;27.8421;Green zones
1.399703;21.229758;Green zones
1.590681;21.25976;Green zones
-0.28339;27.875;Green zones
0.230306;29.2619;Green zones
1.09095;26.96584;Green zones
-0.28885;27.8428;Green zones
-0.285444;27.8857;Orange zones
0.178167;26.7244;Green zones
0.281472;29.2444;Green zones
-0.29837;27.8739;Red zones
-0.18892;27.2281;Green zones
-0.302861;27.6091;Green zones
0.34185;28.7017;Green zones
-0.253107;29.0262;Green zones
0.72326;29.7104;Green zones
-0.51215;29.3232;Green zones
0.049;28.7695;Green zones
-0.21613;28.3597;Green zones
-0.42564;28.0079;Green zones
-0.26976;27.763;Green zones
-0.10149;27.073;Green zones
-0.02573;26.9612;Green zones
1.37198;26.7124;Green zones
1.04084;27.0339;Green zones
0.960139;21.3303;Orange zones
0.22627;29.412;Green zones
-0.144611;28.5963;Green zones
-0.09173;29.42408;Green zones
-0.250361;27.4352;Green zones
0.375417;29.5817;Green zones
0.238722;29.2585;Green zones
-0.292528;27.8736;Green zones
0.23525;29.2664;Green zones
0.22983;29.2535;Green zones
-0.28225;27.8687;Green zones
-0.128111;27.1608;Green zones
-0.29112;27.8814;Green zones
-0.27686;27.8773;Green zones
-0.265325;27.878127;Green zones
-0.267;29.189361;Green zones
1.1865;26.998361;Green zones
-0.225194;28.329667;Green zones
-0.285392;27.907046;Green zones
0.222243;29.263322;Green zones
0.230725;29.282173;Green zones
-0.2715;27.71443;Green zones
0.1202;26.7135;Green zones
1.38703961;26.703961;Green zones
1.070649;27.017828;Green zones
-0.2253;29.4051;Green zones
0.0084;26.8624;Green zones
-0.12256;27.111878;Green zones
1.052306;27.018916;Green zones
0.030534;26.81814;Green zones
0.423575;28.666302;Green zones
-0.270048;27.865339;Green zones
-0.260526;27.877795;Green zones
-0.261206;27.88033;Green zones
-0.2825;27.882452;Green zones
-0.284316;27.89082;Green zones
-2.2217;31.6295;Green zones
-2.20583;31.6258;Green zones
-2.21542;31.6143;Green zones
-2.22969;31.5966;Green zones
-2.22814;31.5821;Green zones
-2.23437;31.5916;Green zones
-2.42847;31.5564;Green zones
-2.04569;30.9201;Green zones
-2.20744;31.6144;Green zones
-2.70817;31.0239;Green zones
-2.16964;30.1291;Green zones
-2.23211;31.6081;Green zones
-2.23253;31.5688;Green zones
-2.22708;31.6009;Green zones
-2.21447;31.6191;Green zones
-2.28701;30.3228;Green zones
-1.85217;29.861;Green zones
-2.79452;31.0345;Green zones
-2.21729;31.61;Green zones
-2.2407;31.5684;Green zones
-2.25285;31.6518;Green zones
-2.197;31.636;Green zones
-2.20534;31.62;Green zones
-2.22002;31.6002;Green zones
-1.26193;32.0494;Green zones
-2.26064;31.9123;Green zones
-0.989472;29.0545;Green zones
-1.44371;29.4553;Green zones
-1.58139;29.5645;Green zones
-1.07297;29.2536;Green zones
-2.23967;31.5991;Green zones
-1.89189;29.9134;Green zones
-2.49447;30.41156;Green zones
-2.11666;29.94234;Green zones
-1.7734;29.7553;Green zones
-1.06;29.10131;Green zones
-1.13531;29.311;Green zones
-2.22514;31.6231;Green zones
-2.21442;31.6276;Orange zones
-2.22006;31.5929;Green zones
-2.23731;31.5572;Green zones
-2.17886;31.6573;Green zones
-2.294;30.45;Green zones
-2.10076;31.7305;Green zones
-2.23699;31.6036;Green zones
-2.22176;31.6173;Green zones
-2.74485;31.0019;Green zones
-2.21927;31.6063;Green zones
-2.23707;31.6493;Orange zones
-2.19935;31.6202;Green zones
-2.23193;31.6032;Green zones
-1.49542;29.4803611;Green zones
-2.055123;30.803403;Green zones
-2.046289;30.940246;Green zones
-2.204112;31.576052;Green zones
-2.216844;31.60397;Green zones
-1.415057;29.453124;Green zones
-2.225577;31.608212;Green zones
-2.245526;31.588714;Green zones
-2.194135;31.624952;Green zones
-1.31083;34.8831;Green zones
-1.31253;34.8816;Green zones
-1.30761;34.8834;Green zones
-1.72708;34.8488;Green zones
-2.19871;35.0835;Green zones
-1.73567;34.8507;Green zones
-1.29192;34.9213;Green zones
-1.31978;34.8876;Green zones
-1.29672;34.9215;Green zones
-1.32672;34.6432;Green zones
-1.32713;34.8842;Green zones
-1.73856;34.8521;Green zones
-1.332439;34.889531;Green zones
-1.6320575;34.9927288;Green zones
-2.044438;34.94223;Green zones
-2.058619;34.950778;Green zones
-2.006123;34.9367;Orange zones
-2.0574786;35.040117;Green zones
-1.537337;34.713124;Green zones
-1.58628;34.623303;Green zones
-1.59193;34.620149;Green zones
-1.74207;34.406344;Green zones
-1.199639;34.49124;Green zones
-1.151123;34.593778;Green zones
-2.04367;35.0313;Green zones
-1.635024;35.199147;Green zones
-1.807733;35.035483;Green zones
-1.30219;34.8775;Green zones
-1.30605;34.8824;Green zones
-1.73734;34.798;Green zones
-1.31394;34.8824;Green zones
-1.51433;34.8449;Green zones
-1.31744;34.8793;Green zones
-1.3245;34.8742;Green zones
-1.33022;34.8822;Green zones
-1.33706;34.8881;Green zones
-1.33036;34.8952;Green zones
-1.31572;34.8881;Green zones
-1.29344;34.9111;Green zones
-2.10379;35.0751;Green zones
-1.31025;34.8738;Green zones
-1.34442;34.9092;Green zones
-1.72711;34.9012;Green zones
-1.31388;34.8686;Green zones
-1.36836;34.9516;Green zones
-1.45416;34.9788;Green zones
-1.43213;34.8501;Green zones
-1.80619;34.8315;Orange zones
-1.42872;35.059;Green zones
-1.72397;34.8501;Green zones
-1.72483;34.8545;Red zones
-1.7421;34.8574;Green zones
-1.52761;34.8277;Green zones
-1.75022;34.8502;Green zones
-1.7495;34.8449;Green zones
-1.03715;34.9075;Green zones
-1.69012;34.8201;Green zones
-1.74099;35.0054;Green zones
-1.74603;35.0106;Green zones
-1.65414;35.1743;Green zones
-1.52289;34.8275;Green zones
-1.76692;35.0446;Green zones
-1.87;35.0958;Orange zones
-2.20391;35.081;Green zones
-1.84847;35.0995;Green zones
-1.32136;34.9119;Green zones
-1.32992;34.6385;Green zones
-2.2013;35.0834;Green zones
-2.1003;34.9761;Green zones
-2.02861;34.9672;Green zones
-1.22471;35.0724;Green zones
-1.84392;34.7977;Green zones
-1.75433;34.6437;Green zones
-1.52528;34.8294;Green zones
-1.42353;34.8694;Green zones
-1.04244;34.9006;Green zones
-1.22947;34.878;Green zones
-1.13417;35.065;Green zones
-1.13136;34.8816;Green zones
-1.88953;35.0429;Green zones
-1.59903;35.0357;Green zones
-1.13797;35.0692;Green zones
-1.656248;35.182212;Green zones
-1.55533;35.0831;Green zones
-1.92292;34.9286;Green zones
-1.65028;34.8904;Orange zones
-1.31656;34.8911;Green zones
-1.2605;34.6692;Green zones
-1.32943;34.6339;Green zones
-1.44204;35.07342;Green zones
-1.5435;35.0143;Green zones
-1.60236;34.9503;Green zones
-1.2984;34.9251;Orange zones
-1.31808;34.8716;Green zones
-1.15531;34.6334;Green zones
-2.06513;35.0203;Green zones
-1.31644;34.7944;Green zones
-1.44748;35.0128;Green zones
-1.65742;34.0444;Green zones
-1.3243;34.886;Green zones
-1.61069;34.5789;Green zones
-1.72333;34.8469;Green zones
-1.33781;34.8817;Green zones
-1.30614;34.8851;Green zones
-1.35475;34.8807;Green zones
-1.28429;34.9354;Green zones
-1.32428;34.892;Green zones
-1.33212;34.8905;Green zones
-1.41397;35.0425;Green zones
-1.71647;34.8534;Green zones
-1.75389;34.8534;Red zones
-1.73256;34.851;Green zones
-1.860555556;35.08447222;Green zones
-1.75367;35.0122;Green zones
-1.63442;34.7739;Green zones
-1.55328;34.6589;Green zones
-1.51867;34.7091;Green zones
-1.29461;34.9216;Green zones
-1.31006;34.8815;Green zones
-1.32208;34.8837;Green zones
-1.302;34.8876;Green zones
-1.343;34.8776;Green zones
-1.36603;34.8786;Green zones
-1.29807;34.9034;Green zones
-1.32647;34.9352;Green zones
-1.33133;34.9269;Orange zones
-1.43311;35.0644;Green zones
-1.43089;35.0519;Green zones
-1.74325;34.8493;Green zones
-1.78061;34.8395;Red zones
-1.72664;34.8368;Green zones
-1.72047;34.8493;Green zones
-1.72856;34.8479;Green zones
-1.85911;35.0925;Green zones
-1.83711;35.1011;Green zones
-1.23903;35.0311;Green zones
-1.798;35.0834;Green zones
-1.46147;34.9902;Green zones
-1.76711;35.0326;Green zones
-1.63969;34.8913;Green zones
-1.323698;34.913235;Orange zones
-1.37952;35.0483;Green zones
-1.80994;34.9101;Green zones
-1.34977;34.922785;Green zones
-1.47167;35.0734;Green zones
-1.53983;35.1229;Green zones
-1.47433;34.8422;Green zones
-1.56892;34.7786;Green zones
-0.934167;35.0267;Green zones
-0.982472;35.0347;Green zones
-0.987278;34.9814;Green zones
-1.48297;34.6841;Green zones
-1.75245;35.0064;Green zones
-1.730127;34.834417;Red zones
-1.63911;34.967;Green zones
-1.83878;35.0511;Green zones
-1.90344;35.0006;Green zones
-1.91883;34.9203;Green zones
-1.940138889;34.9645;Green zones
-1.35769;35.1549;Green zones
-1.539472222;34.66272222;Green zones
-1.86883;34.9686;Green zones
-1.09281;34.9929;Green zones
-1.37631;34.947;Green zones
-1.81944;35.0632;Green zones
-1.85989;35.1009;Green zones
-1.35009;34.8825;Green zones
-1.86632;35.0943;Green zones
-2.15675;35.0706;Green zones
-1.99758;35.0731;Green zones
-1.78583;35.1148;Green zones
-1.76543;34.8454;Green zones
-1.49791;34.9618;Green zones
-1.09067;35.025;Green zones
-1.19216;34.9888;Green zones
-1.33475;34.929218;Green zones
-1.46991;34.9419;Green zones
-1.68364;34.4152;Green zones
-1.36711;34.9286;Green zones
-1.88092;35.0486;Green zones
-2.19219;35.0791;Green zones
-1.37614;35.0483;Green zones
-1.25942;34.2212;Green zones
-1.15461;34.6413;Green zones
-1.79278;34.9773;Green zones
-1.22603;34.895;Green zones
-1.08128;34.8874;Green zones
-0.975;34.9259;Green zones
-0.956028;34.9264;Green zones
-1.5876;34.9004;Green zones
-1.02615;34.9057;Green zones
-1.6916;34.808;Green zones
-1.29227;35.1166;Green zones
-1.38695;34.7106;Green zones
-1.55734;35.1754;Green zones
-1.56335;34.4451;Green zones
-1.685;34.8507;Green zones
-1.7348;34.8543;Green zones
-1.3357;34.6336;Green zones
-1.36006;34.9524;Green zones
-1.43703;35.0598;Green zones
-1.33186;34.8757;Green zones
-1.32619;34.9034;Green zones
-1.68142;34.8925;Green zones
-1.3506;34.897407;Green zones
-1.37447;34.8365;Green zones
-1.29639;34.7088;Green zones
-1.30989;34.5474;Green zones
-1.26669;34.4819;Green zones
-1.229;34.2893;Green zones
-1.89257;35.0144;Green zones
-1.65641;34.8917;Green zones
-1.22447;34.955;Green zones
-1.02573;34.8168;Green zones
-1.67304;35.0304;Green zones
-1.97659;35.0224;Green zones
-1.2834;34.8911;Green zones
-1.59945;34.8247;Green zones
-0.90252;34.4542;Green zones
-1.74231;34.7229;Green zones
-2.20546;35.059;Green zones
-1.62681;35.0639;Green zones
-1.69126;35.0797;Green zones
-2.04319;34.9764;Green zones
-1.5963;34.3437;Green zones
-1.88089;34.8684;Green zones
-1.31098;34.8903;Green zones
-1.3506;34.9102;Green zones
-1.29772;34.8802;Green zones
-1.34511;34.8856;Green zones
-1.32558;34.879;Green zones
-1.71402;34.8591;Green zones
-1.7448;34.855;Green zones
-1.36153;34.8868;Green zones
-1.76066;34.8508;Orange zones
-1.26642;34.9682;Green zones
-1.44214;34.6797;Green zones
-1.3197;34.9176;Green zones
-1.32536;34.642;Green zones
-1.53149;34.8301;Green zones
-1.727929;34.858747;Orange zones
-1.389531;34.917002;Green zones
-1.291;34.95453;Green zones
-1.034917;35.03811;Green zones
-1.5386;34.9046;Green zones
-1.74669;34.867;Green zones
-1.25232;34.929;Green zones
-1.2351;34.9835;Green zones
-1.57925;34.998;Green zones
-1.68786;34.93016;Green zones
-1.30343;34.924448;Green zones
-1.353671;34.89289;Green zones
-1.372;34.8753;Green zones
-1.350663;34.919115;Green zones
-1.32243;34.6476;Green zones
-1.934632;34.942069;Green zones
-1.86431;35.08779;Green zones
-1.436132;35.068262;Green zones
-1.299324;34.872817;Orange zones
-1.343313;34.922646;Green zones
-1.639196;35.191243;Green zones
-1.340978;34.62836;Green zones
-1.377982;34.874277;Green zones
-1.729804;34.851575;Green zones
-1.719917;34.838415;Green zones
-1.306094;34.870345;Green zones
-1.44356;35.0612;Green zones
-1.32642;34.6514;Green zones
-1.8373;35.0946;Green zones
-1.33034;34.921381;Green zones
-1.360395;34.902928;Orange zones
-1.318137;34.635784;Green zones
-1.758821;35.017419;Green zones
-1.989884;34.96526;Green zones
-1.767401;35.045084;Green zones
-1.86331;35.0511;Green zones
-1.70091;34.83568;Green zones
-1.67816;34.469702;Green zones
-1.263645;34.89729;Green zones
-1.699197;34.828661;Green zones
-1.09795;34.996109;Green zones
-1.561005;34.635902;Green zones
-1.270979;34.673644;Green zones
-1.203361;34.854306;Green zones
-1.340252;34.885402;Orange zones
-1.321126;34.875222;Green zones
-1.420715;35.042941;Green zones
-1.3685;34.9571;Green zones
-1.738944;34.848668;Red zones
-1.726194;34.851071;Green zones
-1.711115;34.856373;Green zones
-1.326031;34.894783;Green zones
-1.036183;34.898552;Green zones
-1.533076;34.833717;Green zones
-1.453333;34.924278;Green zones
-1.429901;34.914521;Green zones
-1.049141;34.899327;Green zones
